Source Target Review Time
541 10212 -1 1084917600
622 10229 1 1084917600
623 10286 1 1084917600
624 10211 1 1084917600
560 10362 1 1084917600
18 10389 1 1084917600
625 10398 1 1084917600
103 10403 1 1084917600
626 10415 0 1084917600
627 10415 0 1084917600
628 10416 1 1084917600
629 10417 1 1084917600
630 10107 0 1085004000
583 10107 0 1085004000
592 10107 0 1085004000
631 10243 0 1085004000
268 10250 1 1085004000
632 10274 1 1085004000
498 10345 1 1085004000
214 10173 1 1085004000
83 10233 1 1085090400
633 10378 1 1085090400
305 10383 1 1085090400
612 10418 -1 1085090400
634 10419 1 1085090400
52 10147 1 1085090400
635 10229 1 1085176800
636 10420 0 1085176800
234 10421 1 1085176800
637 10135 1 1085176800
638 10422 -1 1085263200
614 10422 -1 1085263200
639 10300 1 1085263200
187 10117 1 1085263200
640 10117 1 1085263200
558 10399 1 1085263200
437 10423 1 1085263200
641 10424 1 1085263200
624 10425 -1 1085263200
642 10426 1 1085263200
643 10150 -1 1085263200
175 10427 -1 1085263200
107 10172 1 1085349600
644 10201 -1 1085349600
107 10124 -1 1085349600
645 10175 -1 1085349600
645 10297 1 1085349600
566 10175 0 1085436000
228 10233 -1 1085436000
646 10117 1 1085436000
647 10401 1 1085436000
648 10428 -1 1085436000
649 10429 1 1085436000
228 10128 0 1085436000
650 10304 1 1085695200
651 10117 1 1085695200
583 10430 1 1085695200
652 10431 0 1085695200
653 10236 1 1085695200
459 10136 1 1085695200
654 10271 1 1085781600
286 10271 1 1085781600
266 10389 1 1085781600
633 10378 1 1085781600
552 10432 1 1085781600
655 10415 0 1085781600
311 10433 0 1085781600
656 10434 1 1085781600
657 10435 -1 1085781600
658 10118 1 1085781600
659 10436 0 1085868000
647 10141 1 1085868000
660 10437 -1 1085868000
661 10431 -1 1085868000
662 10431 -1 1085868000
662 10431 -1 1085868000
134 10241 0 1085954400
663 10321 1 1085954400
664 10299 1 1085954400
665 10312 0 1085954400
666 10398 1 1085954400
200 10398 1 1085954400
586 10438 1 1085954400
647 10439 1 1085954400
369 10118 1 1085954400
667 10128 0 1085954400
668 10368 1 1086040800
669 10399 1 1086040800
364 10440 1 1086040800
670 10125 0 1086040800
671 10267 1 1086127200
438 10389 1 1086127200
18 10437 1 1086127200
396 10389 1 1086213600
672 10378 0 1086213600
466 10117 1 1086213600
309 10400 1 1086213600
673 10438 1 1086213600
305 10295 0 1086213600
674 10295 1 1086213600
675 10441 -1 1086300000
676 10309 0 1086300000
677 10309 0 1086300000
678 10389 1 1086300000
679 10399 1 1086300000
680 10437 1 1086300000
201 10440 1 1086300000
83 10442 1 1086300000
127 10443 1 1086300000
681 10444 1 1086300000
682 10445 -1 1086300000
17 10429 -1 1086300000
682 10446 1 1086386400
683 10235 -1 1086386400
671 10267 1 1086386400
438 10267 -1 1086386400
684 10441 -1 1086386400
685 10441 -1 1086386400
673 10447 -1 1086386400
686 10117 1 1086386400
687 10386 1 1086386400
237 10421 0 1086386400
688 10443 1 1086386400
689 10448 0 1086386400
690 10449 1 1086386400
691 10449 -1 1086386400
667 10450 0 1086386400
677 10380 1 1086386400
692 10295 1 1086386400
134 10429 0 1086386400
441 10429 -1 1086386400
686 10135 1 1086386400
693 10451 1 1086386400
694 10132 1 1086386400
695 10388 1 1086386400
667 10452 -1 1086472800
696 10320 -1 1086472800
693 10453 1 1086472800
697 10454 1 1086472800
698 10321 -1 1086472800
699 10356 -1 1086472800
700 10117 1 1086472800
476 10398 1 1086472800
52 10455 1 1086472800
688 10450 -1 1086472800
701 10195 -1 1086559200
364 10267 0 1086559200
702 10321 1 1086559200
703 10399 1 1086559200
704 10439 0 1086559200
705 10456 -1 1086559200
706 10457 1 1086559200
707 10208 -1 1086645600
708 10235 -1 1086645600
299 10440 1 1086645600
709 10429 1 1086645600
710 10344 0 1086645600
18 10151 1 1086732000
711 10458 1 1086732000
712 10265 0 1086732000
711 10389 1 1086732000
713 10117 1 1086732000
714 10421 1 1086732000
612 10414 1 1086732000
311 10459 1 1086732000
715 10118 1 1086732000
711 10135 1 1086732000
716 10113 1 1086732000
717 10388 1 1086732000
372 10257 1 1086818400
718 10460 1 1086818400
719 10461 1 1086818400
720 10128 1 1086818400
451 10171 1 1086818400
679 10124 0 1086904800
213 10141 1 1086904800
416 10286 1 1086904800
721 10389 1 1086904800
722 10117 1 1086904800
685 10393 -1 1086904800
364 10421 0 1086904800
723 10462 1 1086904800
401 10463 0 1086904800
724 10135 1 1086904800
725 10137 -1 1086904800
726 10138 0 1086904800
727 10188 1 1086991200
49 10459 0 1086991200
612 10464 -1 1086991200
728 10465 -1 1086991200
34 10466 -1 1086991200
708 10467 1 1086991200
729 10118 1 1086991200
730 10468 1 1086991200
403 10294 1 1087077600
708 10469 1 1087077600
731 10455 1 1087077600
305 10470 1 1087077600
715 10118 1 1087077600
556 10279 0 1087077600
732 10135 0 1087077600
470 10271 0 1087164000
733 10345 1 1087164000
459 10345 0 1087164000
734 10455 1 1087164000
723 10462 1 1087164000
735 10471 0 1087164000
736 10472 1 1087164000
224 10473 0 1087164000
717 10474 1 1087164000
220 10118 1 1087164000
737 10142 0 1087164000
738 10147 1 1087164000
739 10117 1 1087250400
740 10399 1 1087250400
741 10475 1 1087250400
704 10476 0 1087250400
742 10418 1 1087250400
265 10231 1 1087336800
533 10385 0 1087336800
743 10477 1 1087336800
533 10478 -1 1087336800
658 10455 1 1087336800
466 10455 1 1087336800
744 10479 0 1087336800
743 10451 0 1087336800
709 10480 0 1087336800
745 10262 1 1087423200
518 10481 1 1087423200
746 10356 0 1087423200
747 10117 1 1087423200
748 10382 1 1087423200
749 10437 1 1087423200
750 10482 1 1087423200
596 10459 1 1087423200
438 10459 1 1087423200
508 10461 1 1087423200
746 10483 0 1087423200
746 10484 0 1087423200
746 10485 1 1087423200
446 10486 0 1087423200
655 10487 0 1087423200
518 10488 0 1087423200
751 10408 1 1087423200
746 10313 1 1087423200
746 10279 0 1087423200
683 10227 1 1087423200
745 10113 1 1087423200
752 10188 0 1087509600
753 10195 -1 1087509600
754 10321 -1 1087509600
755 10363 1 1087509600
668 10368 1 1087509600
471 10378 1 1087509600
756 10117 1 1087509600
757 10398 1 1087509600
283 10399 1 1087509600
758 10489 1 1087509600
561 10128 1 1087509600
759 10113 1 1087509600
760 10201 -1 1087596000
761 10389 1 1087596000
762 10398 1 1087596000
763 10399 1 1087596000
665 10421 1 1087596000
582 10487 -1 1087596000
764 10490 1 1087596000
765 10491 1 1087596000
683 10279 -1 1087596000
745 10137 1 1087596000
612 10396 -1 1087596000
105 10172 1 1087682400
241 10222 1 1087682400
766 10255 1 1087682400
767 10378 1 1087682400
768 10416 1 1087682400
560 10421 1 1087682400
366 10147 1 1087682400
769 10151 1 1087768800
770 10446 0 1087768800
770 10235 -1 1087768800
770 10312 1 1087768800
770 10469 1 1087768800
116 10345 1 1087855200
711 10437 1 1087855200
771 10492 -1 1087941600
20 10458 1 1087941600
772 10252 0 1087941600
773 10399 1 1087941600
18 10475 1 1087941600
612 10474 1 1087941600
655 10493 -1 1087941600
741 10118 1 1087941600
741 10118 1 1087941600
741 10494 0 1087941600
720 10150 1 1087941600
774 10138 1 1087941600
581 10107 0 1088028000
775 10117 1 1088028000
596 10459 1 1088028000
311 10495 -1 1088028000
758 10489 1 1088028000
727 10313 1 1088028000
235 10313 0 1088028000
741 10143 1 1088028000
178 10171 1 1088028000
711 10171 1 1088028000
401 10144 -1 1088028000
503 10294 1 1088114400
776 10324 -1 1088114400
581 10108 1 1088114400
763 10399 1 1088114400
672 10442 1 1088114400
701 10475 1 1088114400
777 10496 0 1088114400
717 10488 0 1088114400
778 10497 -1 1088114400
779 10313 1 1088114400
585 10491 0 1088114400
780 10491 1 1088114400
781 10138 1 1088114400
779 10251 -1 1088200800
782 10215 1 1088200800
783 10211 1 1088200800
784 10389 1 1088200800
785 10398 1 1088200800
762 10398 1 1088200800
786 10398 1 1088200800
787 10397 1 1088200800
115 10434 1 1088200800
770 10498 1 1088200800
788 10499 1 1088200800
789 10500 -1 1088200800
790 10501 1 1088200800
791 10140 1 1088200800
792 10173 1 1088200800
741 10173 1 1088200800
741 10173 1 1088200800
793 10320 -1 1088287200
389 10222 1 1088287200
428 10469 1 1088287200
470 10108 0 1088287200
671 10399 1 1088287200
401 10399 1 1088287200
629 10417 1 1088287200
794 10455 1 1088287200
771 10502 -1 1088287200
795 10503 1 1088287200
796 10118 1 1088287200
269 10135 1 1088287200
33 10129 1 1088287200
797 10147 1 1088287200
798 10147 1 1088287200
22 10452 1 1088373600
799 10294 1 1088373600
800 10460 1 1088373600
717 10391 1 1088373600
162 10399 1 1088373600
680 10437 1 1088373600
801 10504 1 1088373600
802 10505 1 1088373600
162 10172 1 1088460000
803 10323 1 1088460000
804 10398 1 1088460000
805 10237 -1 1088460000
806 10140 1 1088460000
366 10147 1 1088460000
389 10222 1 1088546400
807 10271 1 1088546400
808 10299 1 1088546400
809 10323 0 1088546400
762 10382 1 1088546400
244 10382 1 1088546400
63 10398 1 1088546400
187 10398 1 1088546400
810 10444 0 1088546400
625 10455 0 1088546400
811 10140 1 1088546400
174 10138 -1 1088546400
600 10147 1 1088546400
718 10460 1 1088632800
812 10389 1 1088632800
813 10478 -1 1088632800
814 10478 -1 1088632800
815 10399 1 1088632800
71 10455 0 1088632800
816 10506 1 1088632800
817 10468 1 1088632800
818 10138 1 1088632800
812 10193 1 1088719200
549 10294 1 1088719200
819 10389 0 1088719200
820 10398 1 1088719200
821 10398 1 1088719200
822 10504 0 1088719200
823 10507 1 1088719200
655 10508 1 1088719200
753 10509 1 1088719200
824 10510 -1 1088719200
783 10511 1 1088719200
656 10512 1 1088719200
245 10135 1 1088719200
412 10107 0 1088805600
659 10513 1 1088805600
825 10320 1 1088805600
136 10190 1 1088805600
20 10458 1 1088805600
826 10222 1 1088805600
660 10195 -1 1088805600
136 10297 -1 1088805600
785 10382 1 1088805600
827 10398 1 1088805600
828 10413 -1 1088805600
829 10514 1 1088805600
764 10508 1 1088805600
830 10515 1 1088805600
628 10516 1 1088805600
655 10517 -1 1088805600
831 10518 -1 1088805600
832 10519 -1 1088805600
833 10313 1 1088805600
136 10129 0 1088805600
834 10147 1 1088805600
835 10188 1 1088892000
836 10520 0 1088892000
837 10299 1 1088892000
600 10389 1 1088892000
838 10378 1 1088892000
610 10383 -1 1088892000
658 10399 0 1088892000
839 10399 1 1088892000
286 10399 0 1088892000
778 10417 1 1088892000
840 10442 1 1088892000
841 10449 -1 1088892000
833 10521 0 1088892000
842 10205 0 1088892000
842 10173 1 1088892000
843 10215 0 1088978400
403 10294 1 1088978400
844 10389 1 1088978400
845 10405 1 1088978400
717 10522 1 1088978400
846 10523 1 1088978400
845 10524 1 1088978400
723 10525 1 1088978400
847 10526 0 1089064800
810 10527 1 1089064800
848 10528 1 1089064800
205 10529 1 1089064800
849 10147 1 1089064800
850 10527 0 1089151200
18 10434 1 1089151200
600 10455 1 1089151200
596 10459 1 1089151200
851 10530 1 1089151200
841 10531 1 1089151200
375 10525 0 1089237600
852 10151 1 1089324000
853 10375 0 1089324000
52 10389 1 1089324000
854 10389 1 1089324000
855 10504 -1 1089324000
681 10532 1 1089324000
756 10135 1 1089324000
121 10129 1 1089324000
856 10192 0 1089410400
71 10222 1 1089410400
857 10294 1 1089410400
830 10294 1 1089410400
830 10460 1 1089410400
552 10398 1 1089410400
858 10398 0 1089410400
660 10509 0 1089410400
859 10529 1 1089410400
210 10533 -1 1089410400
783 10511 1 1089410400
860 10137 -1 1089410400
389 10222 1 1089496800
861 10222 -1 1089496800
697 10526 1 1089496800
434 10305 1 1089496800
862 10211 1 1089496800
863 10211 1 1089496800
864 10405 -1 1089496800
717 10522 1 1089496800
690 10534 1 1089496800
865 10135 1 1089496800
866 10135 1 1089496800
867 10396 1 1089496800
797 10147 1 1089496800
455 10222 1 1089583200
772 10252 -1 1089583200
868 10252 1 1089583200
869 10294 1 1089583200
870 10527 -1 1089583200
600 10398 1 1089583200
871 10535 1 1089583200
872 10147 1 1089583200
873 10257 1 1089669600
874 10481 1 1089669600
875 10378 1 1089669600
876 10398 1 1089669600
873 10536 1 1089669600
877 10531 1 1089669600
366 10147 1 1089669600
878 10222 1 1089756000
621 10271 0 1089756000
879 10294 1 1089756000
880 10294 1 1089756000
104 10383 0 1089756000
247 10108 1 1089756000
881 10508 1 1089756000
851 10530 1 1089756000
882 10234 -1 1089842400
830 10294 1 1089842400
660 10460 -1 1089842400
883 10339 1 1089842400
493 10117 1 1089842400
884 10398 1 1089842400
885 10383 -1 1089842400
689 10537 1 1089842400
886 10419 1 1089842400
828 10538 -1 1089842400
887 10135 1 1089842400
888 10147 1 1089842400
889 10219 1 1089928800
633 10378 1 1089928800
861 10117 0 1089928800
890 10508 1 1089928800
891 10539 1 1089928800
656 10540 1 1089928800
892 10541 1 1089928800
893 10542 0 1089928800
861 10135 0 1089928800
235 10129 1 1089928800
621 10147 1 1089928800
894 10320 0 1090015200
674 10215 1 1090015200
555 10543 1 1090015200
861 10250 1 1090015200
671 10267 1 1090015200
895 10211 1 1090015200
896 10389 1 1090015200
205 10399 1 1090015200
897 10440 1 1090015200
898 10228 1 1090015200
899 10544 0 1090015200
305 10545 1 1090015200
747 10530 1 1090015200
861 10118 0 1090015200
628 10546 0 1090015200
900 10128 1 1090015200
778 10499 1 1090101600
497 10529 1 1090101600
901 10547 1 1090101600
476 10545 1 1090101600
902 10548 1 1090101600
899 10530 1 1090101600
903 10255 1 1090188000
894 10367 1 1090188000
904 10389 1 1090188000
905 10523 1 1090188000
401 10228 1 1090188000
305 10545 1 1090188000
894 10549 1 1090188000
293 10550 -1 1090188000
906 10128 1 1090188000
872 10147 1 1090188000
850 10147 1 1090188000
903 10177 1 1090274400
389 10222 1 1090274400
772 10399 1 1090274400
864 10462 1 1090274400
907 10551 1 1090274400
908 10552 1 1090274400
903 10137 0 1090274400
709 10147 1 1090274400
104 10221 -1 1090360800
909 10222 1 1090360800
910 10334 0 1090360800
884 10117 1 1090360800
911 10398 1 1090360800
911 10399 1 1090360800
134 10539 1 1090360800
671 10545 1 1090360800
771 10553 1 1090360800
912 10554 0 1090360800
655 10555 0 1090360800
913 10556 -1 1090360800
771 10530 1 1090360800
914 10147 1 1090360800
447 10222 1 1090447200
558 10271 -1 1090447200
400 10271 1 1090447200
222 10271 1 1090447200
915 10334 0 1090447200
916 10340 0 1090447200
914 10117 1 1090447200
261 10399 1 1090447200
269 10437 1 1090447200
864 10462 1 1090447200
917 10551 1 1090447200
851 10553 1 1090447200
20 10557 1 1090447200
918 10558 1 1090447200
121 10129 1 1090447200
400 10147 1 1090447200
919 10222 1 1090533600
180 10374 -1 1090533600
920 10117 1 1090533600
921 10508 -1 1090533600
741 10539 1 1090533600
922 10553 1 1090533600
923 10559 1 1090533600
311 10332 0 1090533600
924 10560 1 1090533600
925 10561 -1 1090533600
923 10562 -1 1090533600
187 10135 1 1090533600
926 10141 1 1090620000
830 10294 1 1090620000
244 10460 0 1090620000
625 10389 1 1090620000
927 10399 1 1090620000
528 10399 1 1090620000
928 10553 1 1090620000
401 10563 1 1090620000
881 10530 1 1090620000
929 10530 1 1090620000
930 10118 1 1090620000
931 10564 1 1090620000
389 10222 1 1090706400
932 10444 0 1090706400
741 10475 1 1090706400
933 10565 0 1090706400
655 10508 1 1090706400
934 10551 1 1090706400
935 10566 1 1090706400
936 10567 1 1090706400
937 10489 1 1090706400
938 10568 1 1090706400
939 10313 1 1090706400
940 10182 1 1090792800
941 10398 1 1090792800
942 10399 1 1090792800
943 10486 -1 1090792800
944 10499 1 1090792800
395 10557 -1 1090792800
945 10557 1 1090792800
946 10557 1 1090792800
947 10569 1 1090792800
531 10313 1 1090792800
948 10150 -1 1090792800
799 10294 1 1090879200
884 10399 0 1090879200
949 10440 1 1090879200
884 10462 1 1090879200
305 10545 1 1090879200
583 10570 1 1090879200
395 10571 1 1090879200
950 10151 1 1090965600
951 10296 1 1090965600
952 10421 -1 1090965600
953 10539 1 1090965600
954 10557 1 1090965600
413 10570 1 1090965600
40 10570 1 1090965600
955 10572 1 1090965600
879 10118 1 1090965600
956 10294 1 1091052000
884 10389 1 1091052000
957 10383 1 1091052000
244 10228 1 1091052000
958 10573 -1 1091052000
923 10574 -1 1091052000
959 10575 -1 1091052000
910 10576 -1 1091052000
960 10279 1 1091052000
961 10147 1 1091052000
268 10182 0 1091138400
733 10241 1 1091138400
962 10477 0 1091138400
963 10383 -1 1091138400
964 10421 1 1091138400
965 10508 0 1091138400
134 10539 1 1091138400
289 10570 -1 1091138400
963 10577 1 1091138400
966 10577 1 1091138400
530 10135 1 1091138400
967 10135 1 1091138400
968 10216 1 1091224800
389 10222 0 1091224800
877 10309 -1 1091224800
674 10351 1 1091224800
526 10477 1 1091224800
969 10211 1 1091224800
970 10117 1 1091224800
971 10399 1 1091224800
972 10502 1 1091224800
136 10539 1 1091224800
968 10575 -1 1091224800
832 10578 1 1091224800
470 10177 1 1091311200
86 10458 1 1091311200
973 10217 1 1091311200
86 10217 1 1091311200
447 10222 1 1091311200
628 10222 1 1091311200
974 10226 1 1091311200
269 10271 1 1091311200
975 10294 1 1091311200
976 10294 1 1091311200
977 10378 1 1091311200
978 10398 1 1091311200
20 10398 1 1091311200
625 10398 1 1091311200
979 10393 -1 1091311200
205 10399 1 1091311200
980 10539 1 1091311200
981 10539 1 1091311200
400 10539 1 1091311200
982 10579 1 1091311200
983 10580 1 1091311200
138 10581 0 1091311200
984 10582 1 1091311200
872 10147 1 1091311200
985 10583 1 1091397600
294 10287 1 1091397600
986 10584 0 1091397600
364 10545 -1 1091397600
985 10585 1 1091484000
987 10378 1 1091484000
479 10475 1 1091484000
946 10557 1 1091484000
988 10586 -1 1091570400
479 10586 -1 1091570400
975 10294 1 1091570400
989 10351 0 1091570400
440 10398 1 1091570400
624 10514 1 1091570400
205 10539 1 1091570400
415 10539 1 1091570400
271 10539 1 1091570400
18 10557 1 1091570400
990 10587 -1 1091570400
971 10173 1 1091570400
416 10255 1 1091656800
900 10255 -1 1091656800
991 10399 1 1091656800
992 10580 -1 1091656800
993 10580 -1 1091656800
994 10588 1 1091656800
995 10589 1 1091656800
996 10590 -1 1091656800
245 10135 1 1091656800
997 10128 1 1091656800
998 10294 1 1091743200
999 10343 1 1091743200
1000 10417 1 1091743200
897 10540 -1 1091743200
1001 10570 0 1091743200
1002 10580 1 1091743200
1003 10530 1 1091743200
1004 10531 1 1091743200
1005 10135 1 1091743200
1006 10127 0 1091743200
971 10173 1 1091743200
72 10147 1 1091743200
1007 10147 1 1091743200
447 10222 1 1091829600
1008 10274 -1 1091829600
1009 10334 -1 1091829600
1010 10312 0 1091829600
1011 10378 1 1091829600
1012 10514 1 1091829600
785 10557 1 1091829600
222 10118 1 1091829600
1010 10227 1 1091829600
1013 10434 1 1091916000
134 10539 1 1091916000
1014 10539 0 1091916000
551 10570 1 1091916000
685 10531 0 1091916000
1015 10591 1 1091916000
1016 10129 1 1091916000
269 10147 1 1091916000
1006 10147 1 1091916000
530 10344 1 1091916000
1017 10175 1 1092002400
228 10262 1 1092002400
1018 10399 1 1092002400
228 10539 1 1092002400
83 10489 1 1092002400
738 10267 -1 1092088800
324 10117 1 1092088800
1019 10399 1 1092088800
1020 10539 0 1092088800
40 10539 0 1092088800
228 10228 0 1092088800
583 10570 1 1092088800
395 10571 1 1092088800
912 10255 1 1092175200
1021 10399 1 1092175200
773 10539 1 1092175200
850 10539 1 1092175200
